user_id,experiment_group,experiment_start_month
7205-BAIAD,control,1900-09-01
0151-ONTOV,discount,1900-09-01
4140-MUHUG,control,1900-07-01
0093-EXYQL,control,1900-01-01
8064-RAVOH,control,1900-11-01
0219-QAERP,control,1900-05-01
0320-JDNQG,control,1900-03-01
7180-PISOG,discount,1900-04-01
9168-INPSZ,discount,1900-06-01
3571-RFHAR,control,1900-02-01
0015-UOCOJ,discount,1900-06-01
5334-AFQJB,control,1900-03-01
2754-SDJRD,discount,1900-08-01
9578-VRMNM,discount,1900-05-01
1587-FKLZB,control,1900-03-01
6140-QNRQQ,control,1900-04-01
8963-JLGJT,discount,1900-02-01
4307-KTUMW,control,1900-04-01
1465-LNTLJ,discount,1900-05-01
5440-FLBQG,discount,1900-07-01
2135-DQWAQ,control,1900-04-01
4056-QHXHZ,discount,1900-08-01
7470-MCQTK,discount,1900-07-01
7488-MXJIV,discount,1900-03-01
7401-JIXNM,discount,1900-08-01
9339-FIIJL,discount,1900-06-01
2027-FECZV,discount,1900-01-01
2672-DZUOY,control,1900-03-01
4706-DGAHW,control,1900-01-01
3870-MQAMG,discount,1900-03-01
6670-MFRPK,discount,1900-04-01
6177-PEVRA,discount,1900-01-01
4800-CZMPC,discount,1900-07-01
4813-HQMGZ,discount,1900-05-01
7579-KKLOE,control,1900-06-01
7377-DMMRI,control,1900-04-01
8402-EIVQS,control,1900-02-01
4947-DSMXK,control,1900-12-01
7245-NIIWQ,control,1900-08-01
0002-ORFBO,discount,1900-07-01
3324-OIRTO,discount,1900-12-01
5414-OFQCB,discount,1900-02-01
4967-WPNCF,control,1900-05-01
8552-OBVRU,control,1900-05-01
8499-BRXTD,control,1900-10-01
9154-QDGTH,control,1900-05-01
8197-BFWVU,control,1900-06-01
2577-GVSIL,control,1900-08-01
9367-OIUXP,control,1900-02-01
6770-UAYGJ,control,1900-03-01
6463-HHXJR,control,1900-05-01
7928-VJYAB,discount,1900-02-01
1187-WILMM,discount,1900-12-01
9776-OJUZI,discount,1900-10-01
1306-RPWXZ,control,1900-12-01
8949-JTMAY,control,1900-06-01
2774-LVQUS,discount,1900-04-01
3097-PYWXL,discount,1900-04-01
2266-SJNAT,control,1900-01-01
0869-PAPRP,control,1900-03-01
4238-JSSWH,control,1900-01-01
2972-YDYUW,discount,1900-09-01
1104-FEJAM,discount,1900-09-01
2809-ILCYT,control,1900-06-01
5499-ECUTN,discount,1900-08-01
4981-FLTMF,control,1900-07-01
9121-PHQSR,control,1900-08-01
3113-IWHLC,discount,1900-04-01
3211-ILJTT,discount,1900-06-01
4612-THJBS,discount,1900-08-01
4277-BWBML,discount,1900-10-01
4094-NSEDU,discount,1900-01-01
0234-TEVTT,control,1900-04-01
4304-TSPVK,discount,1900-09-01
1552-AAGRX,discount,1900-05-01
2637-FKFSY,discount,1900-04-01
9796-MVYXX,discount,1900-11-01
7874-ECPQJ,discount,1900-10-01
0020-INWCK,discount,1900-11-01
7089-RKVSZ,discount,1900-10-01
2683-JXWQQ,discount,1900-01-01
9548-ZMVTX,discount,1900-09-01
8739-XNIKG,control,1900-12-01
9755-JHNMN,control,1900-08-01
3981-QSVQI,control,1900-01-01
2789-HQBOU,discount,1900-08-01
9424-CMPOG,control,1900-08-01
5067-WJEUN,discount,1900-02-01
3450-WXOAT,control,1900-12-01
9251-WNSOD,control,1900-02-01
6974-DAFLI,control,1900-05-01
2616-UUTFK,control,1900-01-01
7064-JHXCE,control,1900-01-01
5103-MHMHY,discount,1900-11-01
7989-AWGEH,discount,1900-02-01
4373-VVHQL,control,1900-08-01
4559-UWIHT,control,1900-03-01
7268-IGMFD,control,1900-05-01
1846-XWOQN,control,1900-09-01
0235-KGSLC,control,1900-01-01
6650-BWFRT,discount,1900-06-01
9570-KYEUA,discount,1900-04-01
6993-YGFJV,discount,1900-07-01
2712-SYWAY,discount,1900-02-01
0730-BGQGF,control,1900-06-01
5498-IBWPI,discount,1900-05-01
9101-NTIXF,control,1900-12-01
0013-SMEOE,control,1900-05-01
9314-QDMDW,discount,1900-09-01
9308-ANMVE,control,1900-12-01
2884-GBPFB,discount,1900-12-01
3757-NJYBX,control,1900-12-01
3413-DHLPB,control,1900-09-01
7649-PHJVR,control,1900-09-01
6114-TCFID,discount,1900-03-01
3787-TRIAL,discount,1900-11-01
2573-GYRUU,control,1900-08-01
5156-UMKOW,control,1900-03-01
1247-QBVSH,control,1900-04-01
6734-GMPVK,discount,1900-11-01
9822-OAOVB,discount,1900-06-01
6161-ERDGD,discount,1900-10-01
1226-JZNKR,discount,1900-07-01
7318-EIVKO,control,1900-09-01
3771-PZOBW,control,1900-11-01
5136-KCKGI,control,1900-06-01
8231-BSWXX,discount,1900-01-01
6486-LHTMA,discount,1900-06-01
4083-BFNYK,control,1900-05-01
3722-WPXTK,control,1900-02-01
7389-KBFIT,control,1900-07-01
7176-WIONM,discount,1900-05-01
5141-ZUVBH,control,1900-09-01
1089-HDMKP,discount,1900-05-01
7623-HKYRK,discount,1900-04-01
0310-SUCIN,control,1900-10-01
5197-PYEPU,discount,1900-06-01
2929-ERCFZ,control,1900-08-01
7548-SEPYI,discount,1900-09-01
8835-VSDSE,discount,1900-04-01
6619-RPLQZ,discount,1900-09-01
3275-RHRNE,discount,1900-12-01
3503-TYDAY,discount,1900-09-01
6901-GOGZG,discount,1900-03-01
1623-NLDOT,discount,1900-06-01
7021-XSNYE,control,1900-10-01
9621-OUPYD,discount,1900-07-01
9898-KZQDZ,discount,1900-06-01
8982-NHAVY,control,1900-06-01
4307-KWMXE,control,1900-07-01
0141-YEAYS,control,1900-09-01
2450-ZKEED,control,1900-12-01
3694-DELSO,control,1900-01-01
3893-JRNFS,discount,1900-03-01
9603-OAIHC,control,1900-11-01
1133-KXCGE,control,1900-05-01
5236-PERKL,control,1900-08-01
0142-GVYSN,control,1900-08-01
1049-FYSYG,discount,1900-12-01
7854-FOKSF,discount,1900-07-01
2519-FAKOD,control,1900-07-01
8406-LNMHF,control,1900-05-01
1821-BUCWY,control,1900-12-01
8263-JQAIK,discount,1900-05-01
0023-UYUPN,control,1900-04-01
8314-DPQHL,control,1900-04-01
1465-WCZVT,control,1900-11-01
9481-SFCQY,discount,1900-09-01
6360-SVNWV,discount,1900-06-01
0567-GGCAC,discount,1900-02-01
7089-IVVAZ,control,1900-04-01
8884-MRNSU,discount,1900-08-01
2171-UDMFD,discount,1900-03-01
9050-IKDZA,control,1900-09-01
2205-YMZZJ,control,1900-02-01
9802-CAQUT,control,1900-06-01
1254-IZEYF,control,1900-03-01
0187-WZNAB,control,1900-04-01
9492-TOKRI,control,1900-09-01
1475-VWVDO,discount,1900-12-01
9221-OTIVJ,control,1900-12-01
1357-MVDOZ,control,1900-06-01
7602-MVRMB,discount,1900-10-01
3325-FUYCG,discount,1900-06-01
5908-QMGOE,discount,1900-11-01
1197-BVMVG,control,1900-12-01
5406-KGRMX,control,1900-02-01
8481-YYXWG,control,1900-06-01
5968-HYJRZ,discount,1900-09-01
5198-EFNBM,discount,1900-04-01
7516-GMHUV,discount,1900-04-01
7140-ADSMJ,discount,1900-11-01
2230-XTUWL,discount,1900-09-01
7706-YLMQA,discount,1900-04-01
2585-KTFRE,control,1900-04-01
7994-UYIVZ,discount,1900-02-01
2609-IAICY,control,1900-11-01
1740-CSDJP,control,1900-06-01
7717-BICXI,control,1900-11-01
6559-RAKOZ,discount,1900-03-01
2636-OHFMN,discount,1900-05-01
4716-MRVEN,control,1900-09-01
2143-LJULT,discount,1900-07-01
1323-OOEPC,control,1900-06-01
3200-MNQTF,control,1900-10-01
6164-HXUGH,control,1900-09-01
5630-IXDXV,discount,1900-05-01
0320-DWVTU,control,1900-04-01
9135-MGVPY,discount,1900-07-01
1212-GLHMD,discount,1900-03-01
7878-JGDKK,control,1900-03-01
1088-AUUZZ,discount,1900-07-01
0397-GZBBC,discount,1900-06-01
6614-YWYSC,discount,1900-04-01
9588-OZDMQ,discount,1900-07-01
7641-EUYET,control,1900-08-01
6476-EPYZR,discount,1900-02-01
9921-ZVRHG,control,1900-05-01
1174-FGIFN,discount,1900-05-01
6620-HVDUJ,control,1900-08-01
4701-MLJPN,control,1900-07-01
1032-MAELW,control,1900-06-01
7641-TQFHN,discount,1900-01-01
1552-TKMXS,discount,1900-11-01
9206-GVPEQ,discount,1900-04-01
8622-ZLFKO,discount,1900-08-01
1596-BBVTG,discount,1900-05-01
6188-UXBBR,discount,1900-06-01
2333-KWEWW,discount,1900-05-01
5702-SKUOB,control,1900-01-01
1134-YWTYF,control,1900-03-01
6061-GWWAV,control,1900-01-01
0679-TDGAK,control,1900-08-01
6585-WCEWR,control,1900-10-01
9067-YGSCA,discount,1900-04-01
9067-SQTNS,discount,1900-09-01
8433-WXGNA,control,1900-10-01
1776-SPBWV,control,1900-05-01
8735-SDUFN,discount,1900-01-01
9668-PUGNU,discount,1900-04-01
9405-GPBBG,control,1900-04-01
1926-QUZNN,control,1900-04-01
3707-GNWHM,discount,1900-03-01
7016-NVRIC,discount,1900-05-01
5829-NVSQN,discount,1900-07-01
9565-AXSMR,control,1900-03-01
8922-LIEGH,control,1900-02-01
8869-LIHMK,control,1900-10-01
8245-UMPYT,discount,1900-06-01
5186-SAMNZ,discount,1900-03-01
0447-RXSGD,discount,1900-02-01
4927-WWOOZ,control,1900-06-01
5788-YPOEG,discount,1900-11-01
5373-SFODM,control,1900-01-01
0661-KBKPA,discount,1900-04-01
9081-WWXKP,discount,1900-03-01
0784-ZQJZX,discount,1900-02-01
3133-PZNSR,control,1900-03-01
5766-ZJYBB,discount,1900-10-01
8931-GJJIQ,discount,1900-07-01
4277-PVRAN,control,1900-10-01
0022-TCJCI,control,1900-06-01
0722-SVSFK,discount,1900-05-01
3612-YVGSJ,control,1900-04-01
9825-YCXWZ,control,1900-07-01
5397-NSKQG,control,1900-08-01
8565-HBFNN,control,1900-02-01
2000-DHJUY,control,1900-11-01
0203-HHYIJ,control,1900-09-01
8670-ERCJH,control,1900-05-01
7758-UJWYS,control,1900-10-01
2050-ONYDQ,control,1900-08-01
7055-JCGNI,discount,1900-12-01
0739-UUAJR,control,1900-01-01
4826-DXMUP,discount,1900-02-01
0952-KMEEH,discount,1900-06-01
7285-KLOTR,discount,1900-07-01
0654-PQKDW,discount,1900-03-01
7175-NTIXE,discount,1900-10-01
7963-SHNDT,discount,1900-07-01
9796-BPKIW,discount,1900-08-01
0188-GWFLE,control,1900-02-01
8129-GMVGI,control,1900-03-01
2882-DDZPG,control,1900-03-01
3547-LQRIK,discount,1900-05-01
9137-NOQKA,control,1900-03-01
5843-TTHGI,discount,1900-06-01
1849-RJYIG,control,1900-05-01
8868-GAGIO,discount,1900-05-01
4061-UKJWL,discount,1900-01-01
5380-XPJNZ,discount,1900-02-01
8263-QMNTJ,control,1900-11-01
8178-EYZUO,discount,1900-04-01
3230-JCNZS,control,1900-02-01
0277-ORXQS,discount,1900-09-01
5130-IEKQT,discount,1900-03-01
3230-WYKIR,discount,1900-04-01
7996-BPXHY,discount,1900-01-01
3227-WLKLI,control,1900-02-01
0407-BDJKB,control,1900-11-01
2266-FUBDZ,discount,1900-03-01
8237-ULIXL,discount,1900-07-01
9600-UDOPK,discount,1900-07-01
8216-AZUUZ,discount,1900-12-01
9153-BTBVV,control,1900-11-01
4074-SJFFA,control,1900-09-01
3269-ATYWD,control,1900-07-01
5186-PEIZU,control,1900-10-01
1074-AMIOH,control,1900-12-01
4910-GMJOT,control,1900-08-01
0354-WYROK,discount,1900-10-01
4361-FEBGN,control,1900-01-01
7748-UMTRK,control,1900-12-01
0380-ZCSBI,control,1900-03-01
7145-FEJWU,control,1900-07-01
6463-MVYRY,control,1900-06-01
3969-JQABI,discount,1900-11-01
9624-EGDEQ,discount,1900-06-01
1051-EQPZR,control,1900-05-01
5849-ASHZJ,discount,1900-07-01
5780-INQIK,discount,1900-06-01
7576-OYWBN,discount,1900-02-01
4526-ZJJTM,discount,1900-08-01
8384-FZBJK,control,1900-11-01
3750-RNQKR,discount,1900-08-01
0962-CQPWQ,discount,1900-08-01
3096-YXENJ,control,1900-09-01
1265-BCFEO,control,1900-01-01
5837-LXSDN,control,1900-02-01
5945-AZYHT,discount,1900-07-01
8325-QRPZR,control,1900-04-01
6384-VMJHP,control,1900-06-01
2262-SLNVK,discount,1900-01-01
7730-CLDSV,discount,1900-12-01
1135-HIORI,discount,1900-05-01
0164-APGRB,discount,1900-06-01
6481-ESCNL,discount,1900-07-01
1790-NESIO,control,1900-04-01
1550-EENBN,control,1900-07-01
5539-TMZLF,control,1900-11-01
4323-SADQS,control,1900-07-01
4446-BZKHU,discount,1900-04-01
5202-IVJNU,control,1900-05-01
5976-JCJRH,control,1900-06-01
8198-RKSZG,control,1900-05-01
0137-OCGAB,discount,1900-04-01
3351-NQLDI,control,1900-03-01
9297-EONCV,control,1900-12-01
7593-JNWRU,control,1900-08-01
4588-YBNIB,discount,1900-04-01
1069-QJOEE,control,1900-08-01
3336-JORSO,discount,1900-02-01
7799-DSEWS,discount,1900-11-01
8766-PAFNE,discount,1900-05-01
5315-CKEQK,discount,1900-09-01
3130-ICDUP,discount,1900-06-01
0820-FNRNX,discount,1900-02-01
0880-FVFWF,control,1900-06-01
4611-ANLQC,control,1900-01-01
4213-HKBJO,control,1900-03-01
2792-LSHWX,discount,1900-12-01
5028-GZLDO,discount,1900-11-01
0014-BMAQU,discount,1900-08-01
6861-XWTWQ,discount,1900-07-01
9018-PCIOK,control,1900-09-01
4837-QUSFT,control,1900-03-01
6877-TJMBR,discount,1900-01-01
9953-ZMKSM,discount,1900-09-01
0907-HQNTS,control,1900-01-01
7665-NKLAV,discount,1900-01-01
6769-DCQLI,control,1900-04-01
2433-KMEAS,control,1900-07-01
4391-LNRXK,control,1900-02-01
8250-ZNGGW,discount,1900-02-01
2195-ZRVAX,control,1900-10-01
3550-SAHFP,discount,1900-12-01
2011-TRQYE,discount,1900-02-01
8562-GHPPI,discount,1900-09-01
5893-PYOLZ,discount,1900-06-01
4986-MXSFP,discount,1900-04-01
6131-FOYAS,discount,1900-03-01
3027-YNWZU,discount,1900-09-01
5609-IMCGG,control,1900-07-01
4873-ILOLJ,discount,1900-05-01
4727-MCYZG,discount,1900-12-01
9481-WHGWY,control,1900-06-01
2725-KXXWT,control,1900-08-01
9565-DJPIB,discount,1900-03-01
4328-VUFWD,control,1900-08-01
3301-LSLWQ,control,1900-11-01
7473-ZBDSN,discount,1900-10-01
3166-PNEOF,discount,1900-01-01
5639-NTUPK,control,1900-06-01
8780-YRMTT,control,1900-05-01
8348-HFYIV,control,1900-03-01
5140-FOMCQ,discount,1900-07-01
6242-SGYTS,discount,1900-11-01
8166-ORCHU,discount,1900-06-01
8414-OOEEL,control,1900-07-01
8454-AATJP,control,1900-06-01
6849-WLEYG,discount,1900-11-01
4659-NZRUF,control,1900-03-01
4531-AUZNK,control,1900-05-01
4191-XOVOM,discount,1900-08-01
2150-OEGBV,control,1900-10-01
8429-XIBUM,control,1900-12-01
1855-CFULU,discount,1900-05-01
4878-BUNFV,discount,1900-04-01
1872-EBWSC,discount,1900-04-01
2608-BHKFN,discount,1900-09-01
7026-YMSBE,discount,1900-11-01
7341-LXCAF,control,1900-05-01
6997-UVGOX,discount,1900-12-01
9674-EHPPG,discount,1900-07-01
9462-MJUAW,discount,1900-11-01
8128-YVJRG,discount,1900-06-01
5440-VHLUL,discount,1900-08-01
5781-BKHOP,control,1900-02-01
4283-FUTGF,discount,1900-07-01
5213-TWWJU,discount,1900-10-01
1569-TTNYJ,discount,1900-07-01
8628-MFKAX,control,1900-08-01
2397-BRLOM,discount,1900-05-01
7629-WIXZF,control,1900-11-01
5445-GLVOT,discount,1900-11-01
3976-HXHCE,control,1900-04-01
2466-NEJOJ,control,1900-07-01
0254-KCJGT,control,1900-12-01
5472-CVMDX,control,1900-08-01
6461-SZMCV,control,1900-06-01
8150-QUDFX,control,1900-12-01
9508-ILZDG,discount,1900-04-01
2346-DJQTB,control,1900-09-01
1697-LYYYX,discount,1900-03-01
1942-OQFRW,discount,1900-05-01
4749-VFKVB,control,1900-12-01
9640-ZSLDC,control,1900-03-01
4231-LZUYM,discount,1900-06-01
7598-UAASY,discount,1900-06-01
7938-OUHIO,control,1900-02-01
8510-AWCXC,discount,1900-08-01
6128-AQBMT,control,1900-03-01
3594-BDSOA,control,1900-05-01
0431-APWVY,discount,1900-02-01
5133-VRSAB,control,1900-05-01
5996-DAOQL,control,1900-02-01
6838-YAUVY,control,1900-05-01
0484-JPBRU,discount,1900-04-01
7883-ROJOC,discount,1900-03-01
0244-LGNFY,control,1900-01-01
7274-CGTOD,control,1900-04-01
4295-YURET,discount,1900-06-01
3426-NIYYL,control,1900-11-01
8225-BTJAU,discount,1900-09-01
4635-EJYPD,discount,1900-04-01
1866-ZSLJM,control,1900-05-01
4636-TVXVG,control,1900-03-01
4236-UJPWO,control,1900-08-01
9392-XBGTD,discount,1900-05-01
3387-VATUS,control,1900-09-01
6402-SSEJG,control,1900-01-01
1143-NMNQJ,control,1900-10-01
1169-SAOCL,discount,1900-04-01
1110-KYLGQ,discount,1900-12-01
9929-PLVPA,control,1900-05-01
3518-PZXZQ,discount,1900-05-01
2371-JUNGC,discount,1900-02-01
7693-QPEFS,control,1900-06-01
0924-BJCRC,control,1900-03-01
5074-FBGHB,discount,1900-08-01
2351-BKRZW,discount,1900-02-01
4455-BFSPD,control,1900-07-01
0415-MOSGF,control,1900-03-01
1724-BQUHA,control,1900-09-01
3948-KXDUF,discount,1900-04-01
2323-ARSVR,discount,1900-02-01
0815-MFZGM,discount,1900-05-01
4826-XTSOH,discount,1900-03-01
5480-XTFFL,control,1900-12-01
8295-FHIVV,discount,1900-09-01
2495-INZWQ,discount,1900-02-01
9086-YJYXS,discount,1900-10-01
1179-INLAT,discount,1900-04-01
7909-FIOIY,control,1900-08-01
4139-SUGLD,control,1900-12-01
6857-VWJDT,control,1900-08-01
6351-SCJKT,discount,1900-12-01
5468-BPMMO,discount,1900-09-01
5624-BQSSA,control,1900-10-01
0197-PNKNK,discount,1900-03-01
2439-QKJUL,discount,1900-12-01
1194-SPVSP,discount,1900-09-01
9534-NSXEM,discount,1900-06-01
2408-WITXK,control,1900-03-01
8929-KSWIH,discount,1900-07-01
2250-IVBWA,discount,1900-07-01
1810-MVMAI,discount,1900-10-01
9506-UXUSK,discount,1900-10-01
1229-RCALF,control,1900-01-01
3572-UOLYZ,discount,1900-12-01
1429-UYJSV,discount,1900-07-01
5577-OTWWW,discount,1900-03-01
6100-QQHEB,control,1900-05-01
6366-XIVKZ,control,1900-11-01
3470-OBUET,discount,1900-06-01
2770-NSVDG,control,1900-09-01
9375-MHRRS,control,1900-03-01
2634-HCZGT,discount,1900-09-01
7503-QQRVF,control,1900-07-01
4860-YZGZM,control,1900-04-01
6599-GZWCM,discount,1900-11-01
2691-NZETQ,control,1900-09-01
4404-HIBDJ,control,1900-03-01
5533-NHFRF,discount,1900-07-01
7037-MTYVW,discount,1900-05-01
4760-THGOT,discount,1900-07-01
7295-JOMMD,control,1900-04-01
4016-BJKTZ,discount,1900-05-01
6584-VQMYT,control,1900-06-01
9838-BFCQT,discount,1900-07-01
2790-XUYMV,discount,1900-10-01
0581-MDMPW,control,1900-04-01
5013-SBUIH,control,1900-08-01
1023-BQXZE,discount,1900-12-01
9163-GHAYE,discount,1900-05-01
3904-UKFRE,control,1900-04-01
5353-WILCI,control,1900-05-01
0709-TVGUR,control,1900-05-01
0058-EVZWM,discount,1900-09-01
6023-YEBUP,discount,1900-09-01
7209-JCUDS,discount,1900-08-01
7009-PCARS,control,1900-05-01
0519-DRGTI,discount,1900-10-01
1017-FBQMM,control,1900-06-01
3001-CBHLQ,discount,1900-05-01
1985-MBRYP,control,1900-04-01
6158-DWPZT,discount,1900-04-01
9372-TXXPS,discount,1900-11-01
3259-QMXUN,discount,1900-12-01
1015-JPFYW,control,1900-08-01
6645-MXQJT,control,1900-11-01
4360-QRAVE,control,1900-10-01
8433-WPJTV,discount,1900-04-01
5804-JMYIO,discount,1900-12-01
3763-GCZHZ,discount,1900-11-01
6484-LATFU,control,1900-07-01
7599-NTMDP,discount,1900-11-01
0772-GYEQQ,discount,1900-11-01
0536-ACXIP,control,1900-06-01
0936-NQLJU,control,1900-07-01
4831-EOBFE,discount,1900-03-01
1575-KRZZE,discount,1900-08-01
3251-YMVWZ,control,1900-03-01
4102-OQUPX,discount,1900-06-01
9170-GYZJC,control,1900-05-01
4884-LEVMQ,discount,1900-05-01
8857-CUPFQ,control,1900-05-01
7610-TVOPG,discount,1900-08-01
3638-DIMPH,control,1900-11-01
1845-ZLLIG,discount,1900-01-01
8559-WNQZS,discount,1900-04-01
3999-QGRJH,control,1900-08-01
1699-UOTXU,control,1900-10-01
2454-RPBRZ,control,1900-01-01
0635-WKOLD,control,1900-09-01
5993-JSUWV,control,1900-02-01
4518-FZBSX,discount,1900-10-01
5387-ASZNZ,discount,1900-12-01
6988-CJEYV,control,1900-04-01
2002-MZHWP,discount,1900-08-01
3097-FQTVJ,discount,1900-06-01
5465-BUBFA,discount,1900-10-01
7299-GNVPL,discount,1900-08-01
9743-DQKQW,discount,1900-10-01
1215-VFYVK,discount,1900-04-01
9371-BITHB,discount,1900-08-01
2265-CYWIV,control,1900-03-01
9093-FPDLG,discount,1900-11-01
0541-FITGH,control,1900-06-01
6985-HAYWX,discount,1900-12-01
7508-KBIMB,discount,1900-09-01
6838-HVLXG,discount,1900-10-01
2277-DJJDL,control,1900-10-01
1897-OKVMW,control,1900-10-01
5485-ITNPC,discount,1900-05-01
0233-FTHAV,control,1900-06-01
4644-PIZRT,control,1900-01-01
8922-NPKBJ,discount,1900-01-01
2740-TVLFN,control,1900-01-01
7771-CFQRQ,discount,1900-11-01
9512-PHSMG,discount,1900-03-01
6963-EZQEE,control,1900-11-01
2452-KDRRH,discount,1900-11-01
2004-OCQXK,discount,1900-06-01
5027-QPKTE,discount,1900-07-01
4146-SVFUD,control,1900-03-01
1564-HJUVY,discount,1900-11-01
3617-XLSGQ,control,1900-08-01
7517-LDMPS,control,1900-11-01
7244-KXYZN,discount,1900-09-01
5226-NOZFC,control,1900-08-01
2672-HUYVI,discount,1900-07-01
1400-WIVLL,discount,1900-06-01
7508-MYBOG,control,1900-03-01
8148-NLEGT,discount,1900-12-01
0148-DCDOS,discount,1900-02-01
8347-GDTMP,control,1900-10-01
9992-RRAMN,discount,1900-10-01
6746-WAUWT,control,1900-02-01
0310-MVLET,control,1900-04-01
0428-IKYCP,discount,1900-08-01
4550-VBOFE,control,1900-10-01
2187-PKZAY,control,1900-02-01
4003-OCTMP,control,1900-10-01
6652-YFFJO,discount,1900-06-01
7225-IILWY,control,1900-07-01
5248-RPYWW,control,1900-10-01
7923-IYJWY,control,1900-10-01
3170-GWYKC,discount,1900-08-01
5696-QURRL,control,1900-04-01
7409-KIUTL,control,1900-04-01
9830-ECLEN,discount,1900-03-01
1732-VHUBQ,control,1900-05-01
0495-RVCBF,discount,1900-02-01
2668-TZSPS,control,1900-09-01
7854-EDSSA,control,1900-02-01
8869-TORSS,discount,1900-12-01
7446-SFAOA,control,1900-11-01
9522-ZSINC,control,1900-08-01
8234-GSZYK,control,1900-10-01
6505-OZNPG,control,1900-12-01
6164-HAQTX,control,1900-04-01
0679-IDSTG,discount,1900-10-01
7765-LWVVH,control,1900-01-01
1658-TJVOA,discount,1900-08-01
0953-LGOVU,control,1900-08-01
2115-BFTIW,discount,1900-02-01
4692-NNQRU,control,1900-11-01
7742-MYPGI,discount,1900-04-01
0611-DFXKO,control,1900-06-01
7780-OTDSO,control,1900-09-01
9619-GSATL,discount,1900-11-01
5622-UEJFI,control,1900-07-01
9747-DDZOS,control,1900-11-01
0674-DGMAQ,control,1900-03-01
6203-HBZPA,discount,1900-10-01
0484-FFVBJ,discount,1900-04-01
0301-FIDRB,control,1900-05-01
4139-JPIAM,discount,1900-12-01
2181-TIDSV,control,1900-02-01
2761-XECQW,discount,1900-10-01
1936-CZAKF,discount,1900-06-01
9453-PATOS,discount,1900-03-01
0564-JJHGS,discount,1900-09-01
3348-CFRNX,control,1900-01-01
4402-FTBXC,control,1900-02-01
1428-GTBJJ,discount,1900-06-01
2931-XIQBR,discount,1900-07-01
0106-UGRDO,control,1900-03-01
5542-TBBWB,discount,1900-06-01
1930-QPBVZ,control,1900-12-01
2606-PKWJB,discount,1900-07-01
5322-ZSMZY,discount,1900-06-01
8059-UDZFY,discount,1900-07-01
7740-BTPUX,control,1900-09-01
5220-AGAAX,discount,1900-11-01
0208-BPQEJ,control,1900-07-01
9435-JMLSX,discount,1900-12-01
3352-ALMCK,discount,1900-07-01
5312-IRCFR,discount,1900-05-01
5294-IMHHT,control,1900-03-01
8802-UNOJF,discount,1900-04-01
6313-GIDIT,control,1900-03-01
6176-YJWAS,discount,1900-12-01
5310-NOOVA,control,1900-08-01
4526-EXKKN,discount,1900-04-01
5311-IHLEI,discount,1900-01-01
3987-KQDDU,control,1900-04-01
3404-JNXAX,control,1900-12-01
5131-PONJI,control,1900-02-01
2845-AFFTX,control,1900-07-01
3489-VSFRD,discount,1900-07-01
3345-JHUEO,control,1900-11-01
5815-HGGHV,control,1900-03-01
5260-UMPWX,control,1900-05-01
2249-YPRNG,control,1900-04-01
7410-YTJIK,discount,1900-06-01
4626-GYCZP,discount,1900-12-01
5649-RXQTV,control,1900-07-01
2674-MIAHT,discount,1900-01-01
2576-HXMPA,control,1900-10-01
7587-AOVVU,control,1900-10-01
5590-BYNII,discount,1900-07-01
6898-MDLZW,discount,1900-04-01
3237-AJGEH,control,1900-11-01
4707-YNOQA,control,1900-08-01
9357-UJRUN,control,1900-06-01
1591-NFNLQ,control,1900-01-01
8648-PFRMP,control,1900-12-01
7663-CUXZB,discount,1900-02-01
0258-NOKBL,control,1900-05-01
1163-VIPRI,discount,1900-11-01
2815-CPTUL,discount,1900-05-01
9348-ROUAI,control,1900-10-01
9443-JUBUO,control,1900-10-01
0596-BQCEQ,discount,1900-08-01
1481-ZUWZA,discount,1900-08-01
3043-TYBNO,discount,1900-02-01
4830-FAXFM,discount,1900-04-01
5906-BFOZT,control,1900-04-01
2960-NKRSO,discount,1900-01-01
8996-ZROXE,control,1900-05-01
5598-IKHQQ,control,1900-11-01
0397-ZXWQF,discount,1900-03-01
5266-PFRQK,control,1900-11-01
4674-HGNUA,control,1900-08-01
6765-MBQNU,discount,1900-12-01
9786-IJYDL,discount,1900-07-01
1303-SRDOK,discount,1900-05-01
3769-MHZNV,control,1900-04-01
6295-OSINB,control,1900-01-01
3308-MHOOC,control,1900-11-01
