user_id,experiment_group,experiment_start_month
7622-NXQZR,discount,4
6196-HBOBZ,discount,5
3970-XGJDU,discount,9
7017-VFULY,control,6
5562-YJQGT,control,12
8807-OPMBM,discount,12
5439-WIKXB,control,9
9874-QLCLH,control,10
8294-UIMBA,control,6
8109-YUOHE,control,8
5840-NVDCG,control,8
8092-NLTGF,discount,3
5928-QLDHB,control,8
9840-EFJQB,discount,2
0696-UKTOX,discount,1
4801-KFYKL,control,8
3472-OAOOR,discount,4
6135-OZQVA,discount,7
8062-YBDOE,control,7
2252-JHJGE,discount,11
4188-PCPIG,discount,12
6000-APYLU,discount,7
7105-BENQF,control,6
7721-DVEKZ,discount,10
3566-VVORZ,control,5
9507-HSMMZ,control,1
2480-SQIOB,discount,1
0947-IDHRQ,discount,8
7813-TKCVO,discount,3
0128-MKWSG,discount,8
3672-YITQD,discount,5
4350-ZTLPI,discount,6
9048-JVYVF,control,9
0361-HJRDX,control,6
5727-MYATE,discount,12
3823-KYNQY,control,1
8988-ECPJR,discount,2
7570-WELNY,control,8
3021-VLNRJ,control,7
3776-EKTKM,control,3
2080-CAZNM,discount,2
1028-FFNJK,control,5
6907-FLBER,control,10
3001-UNBTL,control,9
5982-PSMKW,discount,4
3507-GASNP,discount,9
7096-ZNBZI,discount,9
1902-XBTFB,discount,10
1676-MQAOA,discount,4
0786-IVLAW,control,3
7566-DSRLQ,discount,2
0643-OKLRP,control,2
7245-JMTTQ,control,11
6050-IJRHS,discount,12
6202-JVYEU,control,1
8591-TKMZH,discount,8
0734-OXWBT,discount,6
4282-ACRXS,discount,8
0365-TRTPY,control,8
7349-ALMUX,control,7
9381-NDKME,discount,6
6502-KUGLL,control,9
1841-YSJGV,discount,8
2794-XIMMO,discount,1
8382-SHQEH,control,10
3511-BFTJW,control,8
7668-XCFYV,discount,11
2983-ZANRP,discount,9
7845-URHJN,control,3
3034-ZBEQN,control,9
5018-HEKFO,discount,1
2923-ARZLG,control,7
3976-NLDEZ,control,3
2282-YGNOR,control,1
5336-UFNZP,discount,9
6854-EXGSF,control,2
1241-EZFMJ,discount,5
9233-PSYHO,control,4
5376-PCKNB,control,8
8044-BGWPI,control,6
4060-LDNLU,discount,10
3589-PPVKW,control,10
8327-LZKAS,control,5
5887-IKKYO,discount,7
1075-BGWOH,control,2
1755-RMCXH,discount,8
0302-JOIVN,control,3
3858-XHYJO,control,9
4299-SIMNS,discount,12
7025-IWFHT,control,9
6261-LHRTG,control,10
7841-FCRQD,discount,1
2056-EVGZL,control,4
8777-MBMTS,control,7
7753-USQYQ,control,1
5366-IJEQJ,discount,1
7661-CPURM,discount,8
6233-HXJMX,control,4
5902-WBLSE,control,12
1981-INRFU,control,3
4971-PUYQO,control,11
3239-TPHPZ,control,9
5115-GZDEL,discount,3
3338-CVVEH,discount,7
8485-GJCDN,discount,5
2615-YVMYX,control,8
2851-STERV,control,2
4393-GEADV,discount,8
8486-AYEQH,control,8
1527-SXDPN,discount,12
6029-WTIPC,discount,10
8634-CILSZ,discount,5
5419-JKZNQ,control,11
2495-KZNFB,discount,4
1409-PHXTF,control,8
4560-WQAQW,control,6
9591-YVTEB,discount,6
9309-BZGNT,discount,10
4274-DRSQT,control,9
2027-DNKIV,discount,5
8075-GXIUB,discount,11
2885-HIJDH,control,4
5424-RLQLC,discount,3
6682-QJDGB,control,1
6507-DTJZV,discount,1
8780-IXSTS,control,9
7673-BQGKU,discount,5
6723-WSNTY,discount,4
9530-EHPOH,control,11
2725-IWWBA,control,1
0345-HKJVM,discount,8
1061-PNTHC,discount,10
0394-YONDK,discount,3
6574-MCOEH,control,5
7399-QHBJS,discount,9
3049-SOLAY,control,7
0997-YTLNY,discount,5
3317-HRTNN,control,5
9479-HYNYL,discount,12
3235-ETOOB,discount,10
9708-KFDBY,control,4
8058-INTPH,control,11
3642-GKTCT,discount,6
0774-RMNUW,control,6
1334-PDUKM,discount,8
0756-MPZRL,discount,5
2242-MFOTG,discount,5
2927-CVULT,discount,2
2144-BFDSO,discount,12
8745-PVESG,discount,5
7647-GYYKX,discount,12
5647-FXOTP,discount,4
5569-OUICF,control,10
8821-XNHVZ,control,8
2082-OJVTK,control,5
9700-ISPUP,discount,3
9839-ETQOE,control,2
6078-VESFR,control,12
9027-TMATR,discount,5
5940-NFXKV,control,11
1941-HOSAM,control,3
9110-HSGTV,discount,12
0704-VCUMB,discount,1
6171-ZTVYB,control,7
8053-WWDRO,discount,7
9564-KCLHR,control,4
1935-IMVBB,discount,2
2535-PBCGC,control,1
2082-CEFLT,discount,8
1470-PSXNM,control,4
1213-NGCUN,discount,9
2498-XLDZR,control,11
9866-OCCKE,control,2
5338-YHWYT,discount,12
7718-UPSKJ,control,6
8731-WBBMB,discount,1
1448-CYWKC,control,5
7901-IIDQV,control,11
2690-DVRVK,control,2
5688-KZTSN,discount,6
1270-XKUCC,discount,8
0334-ZFJSR,control,5
2894-QOJRX,discount,5
5747-PMBSQ,discount,4
5583-EJXRD,discount,6
4565-EVZMJ,control,7
3143-JQEGI,control,12
6386-SZZKH,discount,6
3327-YBAKM,control,5
9441-QHEVC,discount,3
6705-LNMDD,control,3
2580-ASVVY,discount,3
3370-GQEAL,discount,9
5032-USPKF,discount,11
2982-IHMFT,control,9
3521-SYVOR,discount,2
4254-QPEDE,discount,1
6283-GITPX,control,12
9526-JAWYF,control,8
0771-CHWSK,control,2
9788-HNGUT,discount,12
9495-REDIY,discount,4
5375-XLDOF,discount,7
1172-VIYBP,control,8
5649-VUKMC,control,8
6559-PDZLR,control,7
8992-OBVDG,control,3
4273-MBHYA,control,11
4724-WXVWF,discount,5
5701-GUXDC,control,12
1460-UZPRJ,control,10
6082-GLJIX,discount,9
5143-EGQFK,discount,10
4919-IKATY,discount,2
2495-TTHBQ,discount,9
0485-ZBSLN,control,3
3810-PJUHR,control,7
9050-QLROH,control,5
0847-HGRML,discount,5
8232-CTLKO,discount,2
9227-YBAXE,discount,9
6168-WFVVF,discount,8
9860-LISIZ,discount,9
0112-QAWRZ,discount,4
0877-SDMBN,control,9
2786-GCDPI,discount,9
4043-MKDTV,discount,4
8065-YKXKD,control,4
9637-EIHEQ,control,3
9229-RQABD,control,1
8313-KTIHG,control,11
5320-BRKGK,control,12
6284-KMNUF,discount,3
9689-PTNPG,control,5
9465-RWMXL,discount,8
6229-UOLQL,control,12
2362-IBOOY,control,11
3137-LUPIX,discount,12
0843-WTBXE,discount,3
6143-JQKEA,discount,6
8676-OOQEJ,control,1
5515-IDEJJ,discount,10
9701-CDXHR,control,3
7450-NWRTR,discount,3
8124-NZVGJ,discount,6
2162-FRZAA,discount,2
5376-DEQCP,control,6
5118-MUEYH,control,5
9095-HFAFX,control,6
5627-TVBPP,discount,3
2379-ENZGV,control,2
3936-QQFLL,control,1
2589-AYCRP,discount,1
4067-HLYQI,control,6
5124-EOGYE,control,4
5057-RKGLH,discount,3
0292-WEGCH,control,9
8910-ICHIU,control,9
4097-YODCF,discount,7
9715-WZCLW,control,6
9786-YWNHU,control,2
6407-GSJNL,control,3
6005-OBZPH,control,12
4049-ZPALD,discount,5
7932-WPTDS,discount,11
3733-UOCWF,discount,3
6833-JMZYP,control,8
2722-VOJQL,discount,11
1310-QRITU,control,6
8961-QDZZJ,control,7
9715-SBVSU,control,6
8490-BXHEO,discount,5
7173-TETGO,control,11
7929-SKFGK,discount,4
2300-RQGOI,discount,6
3563-SVYLG,control,11
5228-EXCET,discount,6
6435-VWCCY,control,5
4998-IKFSE,control,1
8630-QSGXK,control,7
2455-USLMV,discount,7
7394-FKDNK,discount,5
9488-FVZCC,discount,11
6331-LWDTQ,control,10
5995-WWKKG,discount,4
1597-FZREH,discount,11
7879-CGSFV,discount,3
9921-EZKBY,discount,9
7432-FFVAR,discount,8
7246-ZGQDF,control,2
7000-WCEVQ,discount,1
0727-IWKVK,discount,2
5959-BELXA,discount,7
4456-RHSNB,control,7
3512-IZIKN,discount,9
2481-SBOYW,control,8
7109-MFBYV,discount,10
1833-TCXKK,control,10
1832-PEUTS,control,10
6141-OOXUQ,control,6
8660-BUETV,discount,2
0580-PIQHM,discount,3
5696-CEIQJ,control,5
7503-ZGUZJ,control,8
1696-HXOWK,discount,7
3026-ATZYV,control,4
4012-YCFAI,control,6
2506-TNFCO,discount,10
9970-QBCDA,control,5
8718-PTMEZ,discount,7
9496-IVVRP,discount,10
2207-OBZNX,control,8
2657-VPXTA,discount,2
6551-VLJMV,discount,3
1221-GHZEP,control,9
9289-LBQVU,control,4
6142-VSJQO,discount,5
3458-IDMFK,control,10
6933-FHBZC,discount,11
0221-NAUXK,control,4
9770-KXGQU,control,11
6437-UKHMV,control,10
6538-POCHL,control,10
6726-NNFWD,discount,12
3002-WQZWT,discount,2
4277-UDIEF,discount,3
1208-NBVFH,discount,5
4912-PIGUY,discount,1
1114-CENIM,control,1
6060-DRTNL,control,7
2725-TTRIQ,discount,6
3374-TTZTK,control,10
8990-ZXLSU,discount,7
2275-RBYQS,control,9
8473-VUVJN,control,8
6289-CPNLD,control,10
5536-SLHPM,control,9
4419-UJMUS,control,5
7794-JASDG,discount,1
7609-YBPXG,discount,1
5519-TEEUH,control,3
7856-GANIL,control,1
0804-XBFBV,control,12
2676-OXPPQ,control,8
3703-TTEPD,control,5
2799-TSLAG,control,2
0196-VULGZ,discount,7
8837-VVWLQ,discount,4
2696-NARTR,discount,1
2208-NKVVH,discount,8
7614-QVWQL,discount,10
1976-CFOCS,discount,1
4631-OACRM,discount,2
7139-JZFVG,control,2
4987-GQWPO,control,11
3755-JBMNH,discount,12
1757-TCATG,control,6
6345-ULYRW,discount,3
4776-XSKYQ,discount,9
8048-DSDFQ,discount,1
5753-QQWPW,discount,4
6010-DDPPW,control,4
1809-DMJHQ,control,11
6693-FRIRW,discount,7
6586-MYGKD,control,1
3173-NVMPX,control,6
0248-PGHBZ,discount,12
0623-GDISB,discount,9
2892-GESUL,control,11
6923-EFPNL,control,7
7472-EQOAV,discount,7
9574-RKJIF,control,9
2043-WVTQJ,discount,8
8034-RYTVV,control,7
3863-QSTYI,control,4
2619-WFQWU,discount,8
5044-LRQAQ,control,11
1716-LSAMB,discount,4
1333-PBMXB,control,6
6546-OPBBH,control,11
5985-BEHZK,control,12
9127-QRZMH,discount,5
5919-VCZYM,discount,7
9644-KVCNC,control,12
2137-DQMEV,discount,1
8174-LNWMW,control,12
9279-CJEOJ,discount,1
7964-VEXDG,discount,8
2404-JIBFC,control,5
0778-NELLA,discount,8
8029-XYPWT,discount,4
4614-NUVZD,discount,3
4632-PAOYU,discount,3
3803-KMQFW,discount,1
6804-GDMOI,control,6
2990-OGYTD,control,5
6646-JPPHA,control,10
9572-MTILT,discount,3
7658-UYUQS,control,10
7880-XSOJX,control,3
9611-CTWIH,control,3
4589-IUAJB,control,11
0329-GTIAJ,control,9
8746-BFOAJ,control,7
8457-XIGKN,discount,7
6072-NUQCB,control,2
6629-CZTTH,discount,1
8838-GPHZP,discount,1
8750-QWZAJ,discount,10
5364-EVNIB,control,7
6918-UMQCG,control,2
0675-NCDYU,control,12
6339-DKLMK,discount,12
1346-PJWTK,control,2
5088-QZLRL,control,5
8023-QHAIO,control,12
4397-FRLTA,control,11
3057-VJJQE,discount,3
5087-SUURX,control,2
2302-OUZXB,control,5
8133-ANHHJ,discount,11
2270-CHBFN,control,7
0013-EXCHZ,discount,7
5982-FPVQN,discount,3
9107-UKCKY,control,9
4654-ULTTN,control,10
5550-VFRLC,discount,3
5546-BYZSM,discount,4
1492-KGETH,control,6
4929-BSTRX,discount,1
4163-HFTUK,discount,10
8215-NGSPE,discount,11
2225-ZRGSG,discount,8
8859-YSTWS,control,1
5271-YNWVR,control,5
7601-DHFWZ,control,1
2657-ALMWY,control,1
6330-JKLPC,control,3
4667-OHGKG,discount,5
1998-VHJHK,control,4
1707-HABPF,discount,7
1660-HSOOQ,control,10
7253-UVNDW,control,4
0487-VVUVK,discount,1
7228-OMTPN,control,5
5063-IUOKK,control,6
4508-OEBEY,discount,4
0027-KWYKW,control,9
2308-STERM,control,7
5982-XMDEX,discount,1
6284-AHOOQ,control,7
6051-PTVNS,control,5
2344-JMOGN,control,2
3799-ISUZQ,control,12
2877-VDUER,control,8
9152-AMKAK,discount,5
1794-HBQTJ,control,7
9432-VOFYX,discount,12
8049-WJCLQ,control,5
6586-PSJOX,control,3
2460-FPSYH,control,11
9705-ZJBCG,discount,10
4818-DRBQT,discount,6
1320-HTRDR,discount,1
6847-KJLTS,control,11
9670-BPNXF,discount,2
3913-FCUUW,discount,12
3301-VKTGC,control,9
1493-AMTIE,discount,1
9555-SAHUZ,discount,8
0816-TSPHQ,control,3
9932-WBWIK,control,6
4619-EVPHY,discount,3
5286-YHCVC,discount,2
6424-ELEYH,control,8
4391-RESHN,control,6
9115-YQHGA,discount,5
4462-CYWMH,discount,1
8963-MQVYN,control,5
2458-EOMRE,discount,11
9334-GWGOW,control,7
6821-BUXUX,control,12
5028-HTLJB,discount,10
9801-GDWGV,control,3
6542-LWGXJ,control,1
5567-GZKQY,control,3
1222-LRYKO,discount,8
2320-JRSDE,discount,11
2087-QAREY,control,7
0601-WZHJF,control,8
4423-JWZJN,discount,12
5143-WMWOG,control,4
6490-FGZAT,control,5
5393-RXQSZ,control,5
7452-FOLON,discount,10
2320-TZRRH,control,1
0231-LXVAP,discount,5
9444-JTXHZ,control,6
4942-VZZOM,control,10
5510-BOIUJ,discount,10
7502-BNYGS,discount,2
4291-HYEBC,discount,2
6147-CBCRA,control,11
6047-SUHPR,control,12
4471-KXAUH,discount,3
9752-ZNQUT,discount,10
7638-QVMVY,discount,10
1576-PFZIW,discount,6
5666-MBJPT,control,5
7312-XSBAT,control,9
3096-GKWEB,control,2
2371-JQHZZ,control,7
0674-GCDXG,control,6
1121-QSIVB,control,12
4396-KLSEH,control,10
3244-DCJWY,discount,1
2824-MYYBN,discount,9
0875-CABNR,discount,12
6345-HOVES,discount,4
8318-LCNBW,discount,3
6469-QJKZW,discount,9
0147-ESWWR,control,10
1217-VASWC,control,1
7812-FZHPE,discount,10
6370-ZVHDV,discount,11
5915-DGNVC,control,11
6260-XLACS,control,5
3566-CAAYU,control,5
4983-CCWMC,control,5
9103-CXVOK,discount,2
2896-TBNBE,control,11
4797-AXPXK,discount,11
5229-PRWKT,discount,4
6982-UQZLY,control,10
2522-WLNSF,discount,8
3841-CONLJ,control,6
5057-LCOUI,discount,9
0193-ESZXP,control,12
4475-NVTLU,control,1
4369-HTUIF,control,3
9386-LDCZR,control,6
9585-KKMFD,control,2
5399-ZIMKF,discount,1
0336-KXKFK,discount,8
5619-XZZKR,control,6
3948-FVVRP,control,4
5327-XOKKY,control,5
0983-TATYJ,control,5
1813-JYWTO,control,10
0156-FVPTA,control,8
1984-FCOWB,control,2
0654-HMSHN,control,2
6719-OXYBR,discount,3
3312-ZWLGF,discount,5
6476-YHMGA,control,7
5287-QWLKY,discount,5
0795-XCCTE,discount,8
0168-XZKBB,control,9
3785-NRHYR,discount,12
5196-SGOAK,control,8
4537-DKTAL,control,2
7072-MBHEV,discount,9
5602-BVFMK,discount,9
6297-NOOPG,control,10
1891-UAWWU,discount,10
8204-TIFGJ,discount,10
8050-DVOJX,control,10
6108-OQZDQ,discount,12
0363-QJVFX,control,8
8903-XEBGX,discount,1
8169-SAEJD,discount,5
9840-DVNDC,control,4
1089-XZWHH,discount,2
2325-WINES,discount,5
6064-ZATLR,control,11
3096-JRDSO,control,11
7824-PANSQ,control,1
8042-JVNFH,discount,4
9648-BCHKM,control,9
2888-ADFAO,discount,2
8707-HOEDG,discount,10
3374-LXDEV,discount,8
4072-IPYLT,discount,2
7167-PCEYD,control,3
4936-YPJNK,discount,10
1580-BMCMR,control,8
4817-KEQSP,control,12
6408-WHTEF,control,4
9251-AWQGT,control,3
8749-CLJXC,control,12
7989-VCQOH,control,3
5049-GLYVG,discount,11
4199-QHJNM,discount,7
8882-TLVRW,discount,4
5883-GTGVD,discount,6
5135-GRQJV,control,8
2384-OVPSA,discount,3
1371-WEPDS,control,7
3580-GICBM,control,2
4817-QRJSX,control,1
9730-DRTMJ,discount,3
4686-UXDML,control,1
3349-ANQNH,discount,5
2398-YPMUR,discount,9
0932-YIXYU,control,7
7480-SPLEF,control,4
7636-XUHWW,discount,2
1431-CYWMH,control,4
5937-EORGB,discount,8
6349-JDHQP,control,3
5539-HIVAK,control,8
5847-MXBEO,discount,4
9985-MWVIX,control,1
4583-PARNH,discount,8
1116-FRYVH,control,10
1421-HCERK,control,8
9633-XQABV,control,7
0716-BQNDX,control,1
1265-XTECC,discount,3
1183-CANVH,control,1
1972-XMUWV,discount,1
8679-LZBMD,discount,4
3407-JMJQQ,discount,2
6252-DFGTK,discount,4
1539-LNKHM,discount,12
8645-KOMJQ,control,4
0289-IVARM,control,11
9761-XUJWD,discount,11
4057-FKCZK,discount,5
4291-TPNFG,discount,8
6087-YPWHO,control,12
3090-QFUVD,control,2
2237-ZFSMY,control,5
1722-LDZJS,control,7
1818-ESQMW,discount,8
4871-JTKJF,control,9
1415-YFWLT,discount,1
7401-RUBNK,control,3
0506-YLVKJ,control,10
8661-BOYNW,discount,6
6711-VTNRE,discount,12
4815-GBTCD,discount,5
2805-AUFQN,discount,6
0980-PVMRC,discount,11
7233-DRTRF,discount,1
3500-RMZLT,discount,3
3873-NFTGI,discount,9
1162-ECVII,control,3
7048-GXDAY,control,1
8571-ZCMCX,control,8
1169-WCVAK,control,9
4548-SDBKE,control,2
8066-POXGX,control,8
7129-CAKJW,discount,5
8695-ARGXZ,discount,3
3570-YUEKJ,control,11
4143-OOBWZ,control,9
1555-HAPSU,discount,3
1697-NVVGY,control,7
7854-EKTJL,discount,3
8464-EETCQ,control,6
2419-FSORS,discount,5
8132-YPVBX,discount,4
9102-IAYHT,control,5
6754-LZUKA,discount,12
3422-LYEPQ,control,9
8099-MZPUJ,discount,3
0787-LHDYT,control,2
2642-DTVCO,discount,6
0374-IOEGQ,discount,1
4361-JEIVL,control,5
3197-NNYNB,control,5
3396-DKDEL,discount,4
1752-OZXFY,discount,8
9066-QRSDU,control,6
9112-WSNPU,discount,6
9867-NNXLC,discount,9
5321-NTRKC,control,4
1363-TXLSL,control,3
9507-EXLTT,discount,5
3161-GETRM,control,12
0402-OAMEN,control,10
6933-VLYFX,control,3
6754-WKSHP,discount,8
9846-GKXAS,discount,9
6017-PPLPX,control,2
4976-LNFVV,discount,4
5055-MGMGF,control,11
4641-FROLU,discount,7
2862-JVEOY,control,8
2969-QWUBZ,control,3
9822-BIIGN,control,11
2077-MPJQO,control,1
1534-OULXE,discount,11
7136-RVDTZ,control,11
2971-SGAFL,discount,11
1480-IVEVR,discount,6
2905-KFQUV,discount,1
4581-SSPWD,control,7
3370-HXOPH,control,3
9391-YZEJW,discount,1
9958-MEKUC,discount,6
0281-CNTZX,control,6
6927-WTFIV,discount,11
4118-CEVPF,discount,1
3398-ZOUAA,discount,9
9114-VEPUF,discount,7
7876-BEUTG,discount,4
2338-BQEZT,control,8
9873-MNDKV,discount,5
0378-NHQXU,discount,3
8241-JUIQO,control,3
2194-IIQOF,discount,1
4512-ZUIYL,discount,7
9631-RXVJM,control,2
9584-EXCDZ,control,2
7969-AULMZ,discount,1
5093-FEGLU,control,7
2621-UDNLU,discount,5
7526-IVLYU,discount,11
2428-HYUNX,control,4
9214-EKVXR,control,12
3410-MHHUM,discount,11
0568-ONFPC,control,5
0733-VUNUW,control,2
4550-EVXNY,control,9
2122-YWVYA,discount,7
2968-SSGAA,discount,7
2296-DKZFP,control,10
4844-JJWUY,discount,8
6777-TGHTM,discount,2
8909-BOLNL,discount,2
6603-YRDCJ,discount,12
3538-WZPHD,control,5
3229-USWAR,discount,12
2138-VFAPZ,control,9
6131-JLWZM,discount,11
4785-QRJHC,control,4
0269-XFESX,control,10
1709-EJDOX,control,4
4316-XCSLJ,control,10
8610-WFCJF,control,12
9693-XMUOB,control,4
0383-CLDDA,discount,2
4905-JEFDW,control,6
2709-UQGNP,discount,6
3549-ZTMNH,control,11
7881-INRLC,control,5
8033-ATFAS,control,5
1635-NZATJ,control,4
0562-HKHML,discount,2
8277-RVRSV,discount,1
9943-VSZUV,discount,1
0117-LFRMW,discount,2
6172-FECYY,control,11
7054-ENNGU,discount,10
1455-HFBXA,control,6
9402-CXWPL,control,11
1628-BIZYP,control,11
1965-AKTSX,control,6
0082-LDZUE,control,11
4786-UKSNZ,discount,6
5343-SGUBI,control,1
0856-NAOES,discount,8
1976-AZZPJ,discount,12
7248-VZQLC,control,5
6156-UZDLF,control,10
3099-OONVS,discount,9
9500-WBGRP,discount,10
5183-KLYEM,control,3
5144-PQCDZ,control,12
8514-VZHEB,discount,6
6625-IUTTT,discount,10
9355-NPPFS,control,7
0068-FIGTF,control,10
5965-GGPRW,discount,2
8035-PWSEV,discount,4
2236-HILPA,control,11
1840-BIUOG,control,2
1356-MKYSK,control,10
6080-LNESI,discount,9
1830-IPXVJ,control,12
5828-DWPIL,discount,7
8398-TBIYD,control,1
0011-IGKFF,control,2
4192-GORJT,control,3
6496-SLWHQ,discount,12
9912-GVSEQ,control,11
2931-FSOHN,discount,12
9418-RUKPH,control,11
5383-MMTWC,discount,3
9971-ZWPBF,control,12
4712-AUQZO,control,5
9711-FJTBX,discount,5
2908-ZTPNF,control,12
7240-ETPTR,discount,11
2202-CUYXZ,control,3
5995-OIGLP,discount,12
8421-WZOOW,control,10
6261-RCVNS,discount,6
7951-QKZPL,control,3
1414-YADCW,discount,5
8756-RDDLT,control,4
2862-PFNIK,control,1
5816-QVHRX,control,1
4430-YHXGG,discount,11
6888-SBYAI,control,8
7395-XWZOY,control,11
7169-YWAMK,discount,9
3640-PHQXK,discount,2
6877-LGWXO,discount,6
6859-RKMZJ,control,12
2729-VNVAP,control,7
2957-JIRMN,discount,3
2049-BAFNW,control,3
3842-QTGDL,discount,2
7163-OCEQI,control,7
9782-LGXMC,discount,6
5975-BAICR,discount,6
8019-ENHXU,control,7
5167-GBFRE,discount,1
9033-EOXWV,control,7
4673-KKSLS,discount,1
4853-OITSN,control,12
9800-OUIGR,discount,8
1324-NLTJE,control,5
2324-EFHVG,control,10
7094-MSZAO,control,4
1522-VVDMG,discount,8
6907-CQGPN,control,12
0780-XNZFN,discount,7
0239-OXEXL,discount,2
2675-IJRGJ,control,10
7049-GKVZY,control,9
8577-QSOCG,discount,10
3721-CNZHX,discount,10
0212-ISBBF,control,12
9185-TQCVP,control,11
3585-YNADK,discount,11
5271-DBYSJ,discount,9
1099-GODLO,control,5
6828-HMKWP,discount,12
5567-WSELE,discount,12
1472-TNCWL,discount,9
8063-RJYNF,discount,7
0687-ZVTHB,discount,5
2080-GKCWQ,discount,8
9661-ACXBS,control,12
2193-SFWQW,control,9
5656-JAMLX,control,3
3462-BJQQA,discount,3
0442-TDYUO,discount,12
6733-LRIZX,control,4
9503-XJUME,discount,4
4367-NHWMM,discount,9
3727-RJMEO,control,12
3779-OSWCF,control,6
6736-DHUQI,discount,12
3915-ODIYG,discount,9
1360-RCYRT,discount,2
2724-FJDYW,control,12
4451-RWASJ,discount,12
6646-VRFOL,discount,1
3460-TJBWI,control,10
5917-HBSDW,control,7
5685-IIXLY,control,3
5671-UUNXD,control,8
0956-ACVZC,control,7
2325-NBPZG,discount,7
4250-ZBWLV,discount,2
4482-FTFFX,discount,9
8859-DZTGQ,discount,1
0440-MOGPM,discount,1
0020-JDNXP,discount,1
3752-CQSJI,control,8
5025-GOOKI,control,10
4698-KVLLG,discount,11
5095-AESKG,control,2
2887-JPYLU,control,5
4770-QAZXN,discount,7
4896-CPRPF,discount,8
1871-MOWRM,discount,4
9714-EDSUC,discount,1
2027-OAQQC,discount,2
0282-NVSJS,control,2
9090-SGQXL,control,2
6595-YGXIT,control,6
7353-YOWFP,control,2
9835-ZIITK,control,10
8008-ESFLK,control,7
7537-CBQUZ,control,1
1555-DJEQW,control,3
5649-TJHOV,control,6
0519-XUZJU,control,12
3363-EWLGO,control,1
4750-UKWJK,discount,12
6338-AVWCY,discount,5
1689-YQBYY,discount,3
4487-ZYJZK,control,1
2959-FENLU,discount,4
0708-LGSMF,control,11
9253-QXKBE,control,2
7634-HLQJR,control,11
0487-RPVUM,discount,6
4079-ULGFR,control,4
2516-XSJKX,discount,1
0057-QBUQH,control,5
9445-SZLCH,discount,10
6599-SFQVE,control,3
8331-ZXFOE,discount,12
4003-FUSHP,discount,8
0356-ERHVT,discount,4
7325-ENZFI,control,4
4884-ZTHVF,control,5
3920-HIHMQ,control,10
3055-OYMSE,control,7
0613-WUXUM,control,2
7568-PODML,discount,2
4458-KVRBJ,discount,5
5349-IECLD,control,10
1397-XKKWR,control,10
3945-GFWQL,discount,1
8097-OMULG,control,6
6013-BHCAW,discount,10
0401-WDBXM,control,9
3387-PLKUI,control,6
6096-EGVTU,control,5
3797-VTIDR,discount,7
5081-NWSUP,discount,7
2580-ATZSQ,discount,10
8085-MSNLK,discount,4
9691-HKOVS,control,7
9881-VCZEP,discount,8
9526-BIHHD,discount,3
8757-TFHHJ,discount,10
4523-WXCEF,discount,4
1468-DEFNC,discount,2
5119-KEPFY,control,5
8364-TRMMK,control,5
0916-KNFAJ,control,6
8319-QBEHW,control,6
3063-QFSZL,control,10
8775-LHDJH,control,12
9625-QNLUX,discount,9
3097-NQYSN,control,5
4024-CSNBY,discount,7
7110-BDTWG,control,11
7493-GVFIO,control,4
0690-SRQID,control,12
9605-WGJVW,discount,7
9114-DPSIA,control,8
4700-UBQMV,control,3
7711-GQBZC,discount,9
3565-UNOCC,discount,5
4627-MIHJH,discount,6
9795-NREXC,discount,11
8573-CGOCC,control,11
7356-AYNJP,discount,5
9249-FXSCK,discount,2
5493-SDRDQ,control,5
6286-SUUWT,control,12
4819-HJPIW,control,7
8654-DHAOW,discount,7
5438-QMDDL,discount,7
9812-GHVRI,discount,6
5553-AOINX,discount,7
1228-ZLNBX,discount,8
4226-KKDON,discount,3
3831-YCPUO,discount,12
7445-WMRBW,control,3
3308-DGHKL,discount,7
9924-JPRMC,discount,11
0080-EMYVY,discount,4
6218-KNUBD,control,6
7337-CINUD,control,8
7609-NRNCA,control,2
0623-EJQEG,discount,6
7153-CHRBV,discount,3
0871-URUWO,control,10
9190-MFJLN,control,5
6198-PNNSZ,control,7
3317-VLGQT,discount,12
4132-POCZS,discount,9
5614-DNZCE,discount,4
1095-JUDTC,discount,10
3896-RCYYE,control,10
9638-JIQYA,discount,10
3258-SANFR,discount,6
3726-TBHQT,control,12
3190-ITQXP,control,10
0870-VEMYL,control,5
4833-QTJNO,control,3
3039-MJSLN,control,6
0178-CIIKR,control,4
5385-SUIRI,discount,8
3982-XWFZQ,control,6
5774-QPLTF,discount,10
2322-VCZHZ,control,2
5010-IPEAQ,control,1
4009-ALQFH,discount,11
6383-ZTSIW,discount,5
8990-YOZLV,discount,11
3069-SSVSN,control,7
5222-IMUKT,control,3
3627-FCRDW,control,5
7562-GSUHK,discount,1
6685-XSHHU,control,1
8901-UPRHR,discount,10
4903-UYAVB,discount,11
0118-JPNOY,control,1
6776-TLWOI,discount,7
3845-FXCYS,control,1
5857-XRECV,discount,4
0725-CXOTM,control,4
4343-EJVQB,control,3
9000-PLFUZ,discount,5
3427-GGZZI,discount,4
7779-ORAEL,discount,5
0644-OQMDK,discount,12
4077-CROMM,discount,7
3154-CFSZG,discount,7
2868-MZAGQ,discount,9
4847-QNOKA,control,5
2220-IAHLS,discount,9
1658-XUHBX,discount,5
6379-RXJRQ,discount,9
2378-HTWFW,control,10
8650-RHRKE,control,5
4377-VDHYI,discount,2
0475-RIJEP,control,6
1260-TTRXI,control,4
3719-TDVQB,control,5
6328-ZPBGN,discount,12
0201-MIBOL,control,12
4937-QPZPO,discount,5
